Division,YEAR,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
JAMMU & KASHMIR,1958,124.5,308.6,782.5,134.8
JAMMU & KASHMIR,1959,234.3,205.3,961.2,149.6
JAMMU & KASHMIR,1960,58,221,443.1,44.2
JAMMU & KASHMIR,1961,161.2,217.2,642.7,117.1
JAMMU & KASHMIR,1962,117.4,202.5,482.3,128.1
JAMMU & KASHMIR,1963,36.4,523.1,193.1,156.5
JAMMU & KASHMIR,1964,186.9,272,423.5,63.9
JAMMU & KASHMIR,1965,200.4,433.1,194.7,84.4
JAMMU & KASHMIR,1966,200.9,417.6,650.9,109.5
JAMMU & KASHMIR,1967,131.5,299.5,466.3,194
JAMMU & KASHMIR,1968,189.7,206.8,515.5,153.6
JAMMU & KASHMIR,1969,220.9,393.9,411.3,69.5
JAMMU & KASHMIR,1970,96.2,167.5,331,62.2
JAMMU & KASHMIR,1971,140.2,155.9,417.1,51.5
JAMMU & KASHMIR,1972,198.7,372.9,364.5,209.6
JAMMU & KASHMIR,1973,217.5,254.4,555.2,73.4
JAMMU & KASHMIR,1974,218.7,186.5,305.5,91.9
JAMMU & KASHMIR,1975,165.8,362,632.2,20.3
JAMMU & KASHMIR,1976,253.1,230.4,481.6,58.7
JAMMU & KASHMIR,1977,171.5,235.2,418.4,130
JAMMU & KASHMIR,1978,123.2,354.5,492.3,91.6
JAMMU & KASHMIR,1979,164,434,342.3,137.1
JAMMU & KASHMIR,1980,255.7,234.4,395.3,132.4
JAMMU & KASHMIR,1981,277.3,392.8,405.3,60.1
JAMMU & KASHMIR,1982,230.9,455.8,299.4,216.2
JAMMU & KASHMIR,1983,216,635.4,558.2,75.6
JAMMU & KASHMIR,1984,214.8,271,553.9,117.7
JAMMU & KASHMIR,1985,103.9,220.4,559.4,283.5
JAMMU & KASHMIR,1986,131.8,471.1,548.9,369.2
JAMMU & KASHMIR,1987,195.1,509.5,372.5,139
JAMMU & KASHMIR,1988,233.6,366.9,964.4,106
JAMMU & KASHMIR,1989,153.1,387.7,517.1,158.1
JAMMU & KASHMIR,1990,316.7,436.9,511.5,308.9
JAMMU & KASHMIR,1991,287.8,502.7,591.6,66.7
JAMMU & KASHMIR,1992,253.2,392.2,746.1,86.6
JAMMU & KASHMIR,1993,238.5,371.4,566,67.8
JAMMU & KASHMIR,1994,273,318.1,870.3,271.1
JAMMU & KASHMIR,1995,311.6,328.5,845.4,134.1
JAMMU & KASHMIR,1996,243.2,424.4,811.8,141
JAMMU & KASHMIR,1997,124,397.7,553.4,220.8
JAMMU & KASHMIR,1998,372.2,453.3,449.3,51.1
JAMMU & KASHMIR,1999,239.4,163.5,415.5,72
JAMMU & KASHMIR,2000,266.2,171.9,485.9,60.6
JAMMU & KASHMIR,2001,71.7,244.1,546.3,90.6
JAMMU & KASHMIR,2002,159.9,224.8,488.3,30.5
JAMMU & KASHMIR,2003,294.2,399.7,488.5,128.8
JAMMU & KASHMIR,2004,246.6,227.6,331.8,138.9
JAMMU & KASHMIR,2005,699.5,346.6,609.7,37
JAMMU & KASHMIR,2006,292.5,174.9,817.8,234.5
JAMMU & KASHMIR,2007,129,339.8,506.1,48.6
JAMMU & KASHMIR,2008,284.2,170.8,612,157.4
JAMMU & KASHMIR,2009,238.2,241.5,NA,NA
JAMMU & KASHMIR,2010,173.2,227.1,522.9,74.7
JAMMU & KASHMIR,2011,254.9,219.2,357.3,56.1
JAMMU & KASHMIR,2012,246.7,180.7,523,84.3
JAMMU & KASHMIR,2013,188.6,136.7,465.8,68.1
JAMMU & KASHMIR,2014,139.8,281.9,623.2,48.5
JAMMU & KASHMIR,2015,215.1,579.3,614,164.5
WEST RAJASTHAN,1901,6.7,7.2,142.2,2.7
WEST RAJASTHAN,1902,0,4.5,189.2,1.8
WEST RAJASTHAN,1903,3,9.7,293.8,0.5
WEST RAJASTHAN,1904,6.6,28.5,121.4,11.4
WEST RAJASTHAN,1905,11,2.4,100.1,0.9
WEST RAJASTHAN,1906,39.1,8,219.3,3.1
WEST RAJASTHAN,1907,25,20.3,307.7,0.1
WEST RAJASTHAN,1908,8.6,10.4,559.9,3
WEST RAJASTHAN,1909,8.4,25.9,375.8,16
WEST RAJASTHAN,1910,2.3,3.9,286.5,0.5
WEST RAJASTHAN,1911,3.1,39.2,88.5,8
WEST RAJASTHAN,1912,16.3,5.3,249.6,8.7
WEST RAJASTHAN,1913,8.6,30,194.7,14.9
WEST RAJASTHAN,1914,4.4,11.5,279.3,7.2
WEST RAJASTHAN,1915,26.7,16,73.4,31.1
WEST RAJASTHAN,1916,1.8,18.4,381.6,20
WEST RAJASTHAN,1917,2.5,70.2,617.3,78.9
WEST RAJASTHAN,1918,0.4,4,57.4,0.5
WEST RAJASTHAN,1919,15.3,13.3,270,6.4
WEST RAJASTHAN,1920,4.2,51.6,192.8,0
WEST RAJASTHAN,1921,0.1,0,216.8,1.1
WEST RAJASTHAN,1922,1,5.4,234.5,4
WEST RAJASTHAN,1923,8.2,10.7,249.8,4.8
WEST RAJASTHAN,1924,6.6,9.3,270,11.3
WEST RAJASTHAN,1925,0,8.2,158.8,2.6
WEST RAJASTHAN,1926,5.7,41.6,392.6,0.3
WEST RAJASTHAN,1927,7.7,5.5,296.6,22.7
WEST RAJASTHAN,1928,1.2,5.2,247.3,18.5
WEST RAJASTHAN,1929,2.3,14,282.3,4.7
WEST RAJASTHAN,1930,3.7,19.2,200.7,6.4
WEST RAJASTHAN,1931,1.2,13.4,363.7,17
WEST RAJASTHAN,1932,0.9,12.5,251.2,0.6
WEST RAJASTHAN,1933,7.7,32.3,335.8,0.6
WEST RAJASTHAN,1934,0.8,10,309.2,2.4
WEST RAJASTHAN,1935,11.9,11.6,227,6.2
WEST RAJASTHAN,1936,4.7,2.4,246.7,11.6
WEST RAJASTHAN,1937,25.5,3.9,250.9,12.3
WEST RAJASTHAN,1938,2.6,4.9,174.8,1.2
WEST RAJASTHAN,1939,25.3,8.3,103.8,0
WEST RAJASTHAN,1940,26.6,10.2,253.5,2.1
WEST RAJASTHAN,1941,9.2,11.5,200.9,3.2
WEST RAJASTHAN,1942,15.9,20.2,299.3,3.5
WEST RAJASTHAN,1943,1.5,3.1,290.7,0.3
WEST RAJASTHAN,1944,19.8,21.8,482.2,1.3
WEST RAJASTHAN,1945,18.3,21.8,323.5,0.5
WEST RAJASTHAN,1946,1.1,3,214.3,4.7
WEST RAJASTHAN,1947,4,0.9,241.7,6.5
WEST RAJASTHAN,1948,36.8,7.6,186.7,2.4
WEST RAJASTHAN,1949,4.7,3.8,214.8,1.4
WEST RAJASTHAN,1950,1.7,3.6,273,0
WEST RAJASTHAN,1951,0.1,27.9,137.9,13.9
WEST RAJASTHAN,1952,3.7,2.9,259.9,0.6
WEST RAJASTHAN,1953,5.9,7.3,290.7,0.5
WEST RAJASTHAN,1954,15,1.4,231.1,3
WEST RAJASTHAN,1955,4.6,12.9,352.5,21.3
WEST RAJASTHAN,1956,3.3,7.3,317.1,46.5
WEST RAJASTHAN,1957,19.7,20.5,217.2,9.6
WEST RAJASTHAN,1958,2.2,3.8,233.3,24.7
WEST RAJASTHAN,1959,3.5,14.5,306.1,11.2
WEST RAJASTHAN,1960,0.2,4.9,206.7,6.1
WEST RAJASTHAN,1961,17.7,12.2,365.5,4.9
WEST RAJASTHAN,1962,1,12.3,247,2.3
WEST RAJASTHAN,1963,0.7,10.5,153,10.3
WEST RAJASTHAN,1964,0.9,14.6,321.2,0.7
WEST RAJASTHAN,1965,4.9,13,193.9,3.5
WEST RAJASTHAN,1966,11.5,13.2,226,2.2
WEST RAJASTHAN,1967,0,63.2,248.5,28.7
WEST RAJASTHAN,1968,9.1,9.9,122.4,0.7
WEST RAJASTHAN,1969,2.2,4.8,110.8,1.1
WEST RAJASTHAN,1970,22.9,6.4,326.2,0.2
WEST RAJASTHAN,1971,3.8,25.1,220.4,2.2
WEST RAJASTHAN,1972,1.9,3.8,178.7,1.5
WEST RAJASTHAN,1973,0.9,10.9,440.8,2.2
WEST RAJASTHAN,1974,0,24,132.8,7.5
WEST RAJASTHAN,1975,1.3,3.6,522.2,26.7
WEST RAJASTHAN,1976,9,12.6,390.4,13.3
WEST RAJASTHAN,1977,8.7,16.7,362.6,1.4
WEST RAJASTHAN,1978,11.7,9.7,345.6,12.6
WEST RAJASTHAN,1979,28.4,34,226.1,19.7
WEST RAJASTHAN,1980,0.5,12.1,206.8,19
WEST RAJASTHAN,1981,7.9,16.6,187.3,36.8
WEST RAJASTHAN,1982,15.4,81.3,202.9,12.2
WEST RAJASTHAN,1983,3.6,75.5,380.1,10.1
WEST RAJASTHAN,1984,2.8,1.2,198.9,0.2
WEST RAJASTHAN,1985,0.4,20.4,169.3,7.3
WEST RAJASTHAN,1986,10.9,28.7,164,0.6
WEST RAJASTHAN,1987,7.2,41.5,90.7,3.6
WEST RAJASTHAN,1988,1.3,10.6,264.7,3.8
WEST RAJASTHAN,1989,8.6,2.4,236.2,0.9
WEST RAJASTHAN,1990,25.2,19.2,396.1,4.4
WEST RAJASTHAN,1991,4.2,20.7,152.4,1.8
WEST RAJASTHAN,1992,17,7.5,394.9,6.4
WEST RAJASTHAN,1993,5.4,10.9,275.4,1.7
WEST RAJASTHAN,1994,11,13,391.4,0
WEST RAJASTHAN,1995,16.3,6.6,331.5,13.6
WEST RAJASTHAN,1996,5.4,26.8,271.9,3.8
WEST RAJASTHAN,1997,1.3,36.4,246.7,60.7
WEST RAJASTHAN,1998,8.7,11,201.6,58.3
WEST RAJASTHAN,1999,9.5,39.6,147.6,7.6
WEST RAJASTHAN,2000,1,7.7,225.1,1.5
WEST RAJASTHAN,2001,1.5,33.4,243.1,7.3
WEST RAJASTHAN,2002,3,13.7,67.2,8.6
WEST RAJASTHAN,2003,23.7,3,341.1,0.3
WEST RAJASTHAN,2004,2.4,10.8,163.3,20.3
WEST RAJASTHAN,2005,15.6,29.6,215.4,0.1
WEST RAJASTHAN,2006,0,28.6,324.4,8.3
WEST RAJASTHAN,2007,35,28.1,246.7,1
WEST RAJASTHAN,2008,1.8,43.6,269.5,9.1
WEST RAJASTHAN,2009,5.7,14.5,139.8,0.5
WEST RAJASTHAN,2010,3.6,4.1,439.2,26.2
WEST RAJASTHAN,2011,11.8,10.7,396.1,0.1
WEST RAJASTHAN,2012,0.5,19.9,304.3,2.5
WEST RAJASTHAN,2013,30.4,8.9,339,11.1
WEST RAJASTHAN,2014,3,36,262.6,0.7
WEST RAJASTHAN,2015,2.3,71,384,1.2
EAST RAJASTHAN,1901,30.5,8.5,362.9,10.6
EAST RAJASTHAN,1902,4.8,11.7,544.5,17.2
EAST RAJASTHAN,1903,2.7,14.2,651.4,17.8
EAST RAJASTHAN,1904,9.8,49.4,613.3,22
EAST RAJASTHAN,1905,12.8,6.8,259.6,0.6
EAST RAJASTHAN,1906,23.4,7.8,611.3,4.9
EAST RAJASTHAN,1907,42,34,475.7,0
EAST RAJASTHAN,1908,14.7,8.3,845.6,1.7
EAST RAJASTHAN,1909,6.2,48.3,704.6,22.4
EAST RAJASTHAN,1910,9,3.2,622.9,50.2
EAST RAJASTHAN,1911,14.1,19.2,359.3,27.8
EAST RAJASTHAN,1912,14.9,10,621.6,9
EAST RAJASTHAN,1913,9.5,46.9,423.3,18.5
EAST RAJASTHAN,1914,0.9,8.7,647,20
EAST RAJASTHAN,1915,49.2,40.6,242,69.9
EAST RAJASTHAN,1916,3.2,10.3,805.1,26.6
EAST RAJASTHAN,1917,12.4,105.9,1132,100.1
EAST RAJASTHAN,1918,4,5.6,260.2,3.7
EAST RAJASTHAN,1919,29.3,20.2,705.8,31.8
EAST RAJASTHAN,1920,12.3,49.2,535,0.1
EAST RAJASTHAN,1921,18.3,0.2,527.6,1.6
EAST RAJASTHAN,1922,6.3,9.4,639.7,14.5
EAST RAJASTHAN,1923,10.5,17.2,650.2,12.2
EAST RAJASTHAN,1924,19.5,5.3,830.2,69.4
EAST RAJASTHAN,1925,0.1,14.8,445.7,23.2
EAST RAJASTHAN,1926,7.3,49.8,774.9,0.4
EAST RAJASTHAN,1927,9.4,8,645.4,63
EAST RAJASTHAN,1928,19.3,2.9,485.2,100.9
EAST RAJASTHAN,1929,5.1,10.9,550.3,9.7
EAST RAJASTHAN,1930,17.7,22.8,568.8,52.1
EAST RAJASTHAN,1931,2.5,12.1,697.8,61.9
EAST RAJASTHAN,1932,0.9,23.3,516.7,2.8
EAST RAJASTHAN,1933,6.1,54,850.2,27.6
EAST RAJASTHAN,1934,4.5,13.8,779.8,10.7
EAST RAJASTHAN,1935,20.6,12.5,623.4,28.3
EAST RAJASTHAN,1936,6.5,17.9,496.2,21.5
EAST RAJASTHAN,1937,12.2,9.4,638.2,10.7
EAST RAJASTHAN,1938,6.2,5.7,482.3,9
EAST RAJASTHAN,1939,14.3,9.4,375.9,1.1
EAST RAJASTHAN,1940,42.9,23.6,575.1,11.2
EAST RAJASTHAN,1941,20.7,12.2,468.6,4.4
EAST RAJASTHAN,1942,25.8,10.2,902.3,1.1
EAST RAJASTHAN,1943,7.4,11.5,697.5,0.2
EAST RAJASTHAN,1944,27,34,829.1,16.9
EAST RAJASTHAN,1945,15.5,18,824.9,3.2
EAST RAJASTHAN,1946,10.3,9.3,823.2,44.9
EAST RAJASTHAN,1947,9.1,1.9,688.5,15.2
EAST RAJASTHAN,1948,51.1,3.1,588.9,20.6
EAST RAJASTHAN,1949,2,5.5,494.3,7.4
EAST RAJASTHAN,1950,1.1,9.9,728.4,0.7
EAST RAJASTHAN,1951,2,17,324.6,19.3
EAST RAJASTHAN,1952,4,3.4,701.2,4.2
EAST RAJASTHAN,1953,32.3,3.8,546.6,3.3
EAST RAJASTHAN,1954,23.5,4.9,613.5,24
EAST RAJASTHAN,1955,13.1,4.1,752.9,74.5
EAST RAJASTHAN,1956,6.5,11.7,742.6,168
EAST RAJASTHAN,1957,26.6,17.7,600.6,17.4
EAST RAJASTHAN,1958,4.6,2.7,713.7,21.7
EAST RAJASTHAN,1959,6.1,38.9,690.5,50.8
EAST RAJASTHAN,1960,1.8,13.5,567.3,8.9
EAST RAJASTHAN,1961,18.9,5.6,829.8,29.9
EAST RAJASTHAN,1962,2.6,8.6,583.4,9.5
EAST RAJASTHAN,1963,1.9,5.7,544.7,25.4
EAST RAJASTHAN,1964,0,30.7,614.5,1.2
EAST RAJASTHAN,1965,8.8,8.3,399,7.8
EAST RAJASTHAN,1966,2.8,12.8,454,3.9
EAST RAJASTHAN,1967,0,61.3,658.5,40.1
EAST RAJASTHAN,1968,10.1,11,493.4,5.1
EAST RAJASTHAN,1969,4.6,8.5,618.8,2.2
EAST RAJASTHAN,1970,32,7.6,674.2,4.6
EAST RAJASTHAN,1971,3.5,34.3,732.4,14.2
EAST RAJASTHAN,1972,4.8,2,440.9,6.6
EAST RAJASTHAN,1973,6.5,13.5,919.5,8.6
EAST RAJASTHAN,1974,0,18.7,512.9,80.2
EAST RAJASTHAN,1975,1.7,3.9,849.6,42.7
EAST RAJASTHAN,1976,15.1,13.7,736.1,50.4
EAST RAJASTHAN,1977,13.1,25.3,845.8,3.2
EAST RAJASTHAN,1978,10.5,6.6,691.7,18.3
EAST RAJASTHAN,1979,32.4,20.1,398.5,64.1
EAST RAJASTHAN,1980,1.2,5.4,522.7,18.1
EAST RAJASTHAN,1981,5.2,12.6,563.5,34
EAST RAJASTHAN,1982,21,55.8,520.4,63.1
EAST RAJASTHAN,1983,5.2,61.3,696.7,32
EAST RAJASTHAN,1984,1.5,0.5,561.1,0.1
EAST RAJASTHAN,1985,1,10.5,480.3,96.4
EAST RAJASTHAN,1986,25.1,26.1,532.2,6.7
EAST RAJASTHAN,1987,15.8,22.4,355.4,42.1
EAST RAJASTHAN,1988,3.3,12.9,612.8,11.1
EAST RAJASTHAN,1989,6.9,2.7,500,1
EAST RAJASTHAN,1990,27.5,20.6,720,11.9
EAST RAJASTHAN,1991,2.7,14.4,550.1,11.4
EAST RAJASTHAN,1992,9.4,13.8,649,51.4
EAST RAJASTHAN,1993,9,12.5,567.3,6.4
EAST RAJASTHAN,1994,24.1,12.1,802.5,0.4
EAST RAJASTHAN,1995,32.7,8.5,701.3,11.8
EAST RAJASTHAN,1996,9,12.9,680.2,13.5
EAST RAJASTHAN,1997,1,26.1,470.6,76.1
EAST RAJASTHAN,1998,1.8,9.3,425.2,39.5
EAST RAJASTHAN,1999,6.5,6.4,379.9,15.6
EAST RAJASTHAN,2000,0.8,23.7,415,0.5
EAST RAJASTHAN,2001,1,29.5,505.7,15
EAST RAJASTHAN,2002,12.6,9.8,256.8,6
EAST RAJASTHAN,2003,25.4,4.2,594.4,2.5
EAST RAJASTHAN,2004,2.5,11.5,564.2,28
EAST RAJASTHAN,2005,4.1,16.7,547.1,0
EAST RAJASTHAN,2006,0,25.4,720,3
EAST RAJASTHAN,2007,17.5,17.6,540.1,0.5
EAST RAJASTHAN,2008,0.1,31.6,607.3,5.5
EAST RAJASTHAN,2009,0.7,8.4,386.7,18.4
EAST RAJASTHAN,2010,4.3,1.6,628.3,55.2
EAST RAJASTHAN,2011,11.2,5.9,784.9,0
EAST RAJASTHAN,2012,1.9,13.1,678,0.6
EAST RAJASTHAN,2013,23.1,4.6,776.1,32.2
EAST RAJASTHAN,2014,38.4,22.1,618.4,4.4
EAST RAJASTHAN,2015,12.1,75.3,557,6.3
WEST MADHYA PRADESH,1901,31.6,10.7,667.9,7.9
WEST MADHYA PRADESH,1902,30.5,8,811.2,62
WEST MADHYA PRADESH,1903,5.3,22.3,866.8,55.1
WEST MADHYA PRADESH,1904,18.7,26.9,714.1,14.7
WEST MADHYA PRADESH,1905,7.9,4.9,683.5,0.3
WEST MADHYA PRADESH,1906,11,7.3,989.3,2.6
WEST MADHYA PRADESH,1907,30.3,15.7,596.6,7.8
WEST MADHYA PRADESH,1908,12.7,13.6,803.6,2.7
WEST MADHYA PRADESH,1909,5.6,35,760.8,28.8
WEST MADHYA PRADESH,1910,1.5,1.3,872.6,84.1
WEST MADHYA PRADESH,1911,16.7,4.3,599.9,55.6
WEST MADHYA PRADESH,1912,10.5,2.7,729.6,64.5
WEST MADHYA PRADESH,1913,7.6,31.2,737.7,14.1
WEST MADHYA PRADESH,1914,2.6,24.9,790.2,18.7
WEST MADHYA PRADESH,1915,34,46.3,608.5,83.9
WEST MADHYA PRADESH,1916,8.6,17.9,1090.4,102.3
WEST MADHYA PRADESH,1917,31.4,69.1,1114.3,94.5
WEST MADHYA PRADESH,1918,1.8,12.2,478.1,17.2
WEST MADHYA PRADESH,1919,45.5,15.5,1109.1,62.7
WEST MADHYA PRADESH,1920,55.1,25.7,634,0
WEST MADHYA PRADESH,1921,29,0,778.3,1.3
WEST MADHYA PRADESH,1922,35,6.8,833.5,42.9
WEST MADHYA PRADESH,1923,3.7,14.4,1043.4,9.5
WEST MADHYA PRADESH,1924,15.4,3.2,924.9,87.9
WEST MADHYA PRADESH,1925,0,34.9,610.2,48.3
WEST MADHYA PRADESH,1926,16.8,19.8,862.8,14.5
WEST MADHYA PRADESH,1927,1.7,8.6,704.4,158.2
WEST MADHYA PRADESH,1928,32.3,5.3,737.7,120.3
WEST MADHYA PRADESH,1929,15.1,5.6,700.8,7.1
WEST MADHYA PRADESH,1930,3.3,7.3,839.8,37.8
WEST MADHYA PRADESH,1931,3.5,2,979.9,146.2
WEST MADHYA PRADESH,1932,2.9,17.1,942.1,26.2
WEST MADHYA PRADESH,1933,5.2,50.5,1113.3,42.7
WEST MADHYA PRADESH,1934,7,6.9,1118.5,32.6
WEST MADHYA PRADESH,1935,8.2,8.4,826.6,27.9
WEST MADHYA PRADESH,1936,8.7,31.2,755,106.3
WEST MADHYA PRADESH,1937,13.1,17.8,985.4,37.2
WEST MADHYA PRADESH,1938,8.7,26.8,896.5,69.1
WEST MADHYA PRADESH,1939,7.1,8.8,780.8,5.8
WEST MADHYA PRADESH,1940,14.9,18.7,963.1,68.1
WEST MADHYA PRADESH,1941,39.1,8.3,691.1,0.9
WEST MADHYA PRADESH,1942,56.5,3.5,1130.1,11.6
WEST MADHYA PRADESH,1943,25.1,28.7,848.4,60.6
WEST MADHYA PRADESH,1944,30.7,37.5,1226.8,52.8
WEST MADHYA PRADESH,1945,22.2,6.9,1014.7,3.6
WEST MADHYA PRADESH,1946,10.9,6.3,1086.1,147.5
WEST MADHYA PRADESH,1947,22.3,7.9,1000.2,34.2
WEST MADHYA PRADESH,1948,43.3,2.3,1122.9,79.1
WEST MADHYA PRADESH,1949,3.4,20.4,889.1,53.2
WEST MADHYA PRADESH,1950,4.4,21.2,859.2,19.8
WEST MADHYA PRADESH,1951,5.7,10,610.7,23.2
WEST MADHYA PRADESH,1952,9.5,4.2,806.4,9
WEST MADHYA PRADESH,1953,19.1,3.1,756.9,14.6
WEST MADHYA PRADESH,1954,24.2,6.6,1052.6,17.3
WEST MADHYA PRADESH,1955,29,3.6,977.1,139.5
WEST MADHYA PRADESH,1956,11.7,53,886.8,114.3
WEST MADHYA PRADESH,1957,12.6,40,765,15.2
WEST MADHYA PRADESH,1958,4.5,5.6,1021.2,68.5
WEST MADHYA PRADESH,1959,23.1,26.1,1054.5,77.8
WEST MADHYA PRADESH,1960,25.2,20.3,782.1,54.6
WEST MADHYA PRADESH,1961,23.9,8.2,1263.5,138.2
WEST MADHYA PRADESH,1962,11.6,20.3,845.5,28.6
WEST MADHYA PRADESH,1963,11.6,9.4,824.8,59.5
WEST MADHYA PRADESH,1964,0.1,10,866,4.1
WEST MADHYA PRADESH,1965,5.5,4.2,568.5,16.5
WEST MADHYA PRADESH,1966,4.9,5.1,641.5,28.5
WEST MADHYA PRADESH,1967,0,35.3,825.4,84.9
WEST MADHYA PRADESH,1968,11.2,11.1,824.4,14.5
WEST MADHYA PRADESH,1969,6.1,1.1,1063.7,46.1
WEST MADHYA PRADESH,1970,32,21,1053.4,6.8
WEST MADHYA PRADESH,1971,7.3,21.8,1060.8,45.8
WEST MADHYA PRADESH,1972,3.8,2.1,749.3,15.1
WEST MADHYA PRADESH,1973,5.3,2.9,1362.5,36.2
WEST MADHYA PRADESH,1974,0.8,15.7,768.5,91.6
WEST MADHYA PRADESH,1975,4.6,4.2,1004.6,51.2
WEST MADHYA PRADESH,1976,8,15.6,954,50.1
WEST MADHYA PRADESH,1977,7.8,18.2,927.4,49.4
WEST MADHYA PRADESH,1978,19.3,9.5,927.8,46.8
WEST MADHYA PRADESH,1979,56.5,18.1,600.7,106.6
WEST MADHYA PRADESH,1980,1.1,1.6,837.2,34
WEST MADHYA PRADESH,1981,4.7,20.9,806.3,58.2
WEST MADHYA PRADESH,1982,49.6,14.1,784.7,85.6
WEST MADHYA PRADESH,1983,5.4,27.7,982.5,56.3
WEST MADHYA PRADESH,1984,21.3,0.1,825.2,13
WEST MADHYA PRADESH,1985,2.1,8.9,705.9,157.8
WEST MADHYA PRADESH,1986,50,8,871.3,7.8
WEST MADHYA PRADESH,1987,38.9,7.7,658.9,78.5
WEST MADHYA PRADESH,1988,4.1,12,875,60.1
WEST MADHYA PRADESH,1989,2.5,12.5,738.1,5.4
WEST MADHYA PRADESH,1990,10,31.8,1068.7,33.6
WEST MADHYA PRADESH,1991,3.7,5.9,728.5,7.4
WEST MADHYA PRADESH,1992,0.2,6,683.1,64.9
WEST MADHYA PRADESH,1993,5,10.7,988.7,27.5
WEST MADHYA PRADESH,1994,20.1,6.9,1147,5.5
WEST MADHYA PRADESH,1995,15.5,18.3,803.1,27.7
WEST MADHYA PRADESH,1996,15,4,1008,58.4
WEST MADHYA PRADESH,1997,3,6.4,867.6,181.4
WEST MADHYA PRADESH,1998,3.1,11.3,867,45.5
WEST MADHYA PRADESH,1999,32,4.5,929.8,86.5
WEST MADHYA PRADESH,2000,NA,30.3,581.7,1.4
WEST MADHYA PRADESH,2001,2.2,23.5,699.1,62.2
WEST MADHYA PRADESH,2002,20.1,7.1,644.4,12.6
WEST MADHYA PRADESH,2003,22.2,1.4,919.2,3.6
WEST MADHYA PRADESH,2004,16.8,5.3,779.2,46.7
WEST MADHYA PRADESH,2005,16.8,20.3,712.4,2.7
WEST MADHYA PRADESH,2006,0,70.4,1073.5,25.2
WEST MADHYA PRADESH,2007,13.3,17.8,764.3,11.1
WEST MADHYA PRADESH,2008,0.4,8.8,761.5,20.5
WEST MADHYA PRADESH,2009,5.5,7.9,689.4,174.1
WEST MADHYA PRADESH,2010,7.6,1.4,748.3,19
WEST MADHYA PRADESH,2011,1.7,5.5,1056.5,0.2
WEST MADHYA PRADESH,2012,6.2,4,1023,2.1
WEST MADHYA PRADESH,2013,32.8,11.7,1280.4,71.4
WEST MADHYA PRADESH,2014,60,7.5,771.6,25.8
WEST MADHYA PRADESH,2015,46.6,68.9,914.5,12.4
EAST MADHYA PRADESH,1901,86.5,32.7,1207.7,5.9
EAST MADHYA PRADESH,1902,23.8,6.2,903.5,50.7
EAST MADHYA PRADESH,1903,8.5,38.7,953,177.9
EAST MADHYA PRADESH,1904,17.3,56.7,1005.2,65
EAST MADHYA PRADESH,1905,23.9,36.7,821,4.4
EAST MADHYA PRADESH,1906,40.4,34.4,1277.3,17.6
EAST MADHYA PRADESH,1907,110.1,40.1,845.2,14.2
EAST MADHYA PRADESH,1908,35.2,14.1,1362.8,18.4
EAST MADHYA PRADESH,1909,36.1,83.9,959.6,42.4
EAST MADHYA PRADESH,1910,10.1,12.4,1082.4,117.3
EAST MADHYA PRADESH,1911,23.5,20.6,1039.6,113.3
EAST MADHYA PRADESH,1912,54.3,8.1,1035.4,52.7
EAST MADHYA PRADESH,1913,59.8,46.9,808.5,21.2
EAST MADHYA PRADESH,1914,9.4,97.2,1130.4,13.1
EAST MADHYA PRADESH,1915,52.9,71.3,1132.6,125.6
EAST MADHYA PRADESH,1916,26.6,8.5,1242.4,202.6
EAST MADHYA PRADESH,1917,45,95,1432.4,66.8
EAST MADHYA PRADESH,1918,7.7,32.6,859.8,30.4
EAST MADHYA PRADESH,1919,150.3,43.1,1457.3,96.4
EAST MADHYA PRADESH,1920,13.9,36,849.6,0.1
EAST MADHYA PRADESH,1921,27.8,0.6,1102.8,0.9
EAST MADHYA PRADESH,1922,45.2,4,1144.1,44.8
EAST MADHYA PRADESH,1923,14.9,24.5,1363.6,40.9
EAST MADHYA PRADESH,1924,38.4,9.7,1213.2,54.1
EAST MADHYA PRADESH,1925,0.1,30.1,1258.6,65.8
EAST MADHYA PRADESH,1926,24.2,121.2,1443.6,138
EAST MADHYA PRADESH,1927,27.1,48.8,1006.9,153.2
EAST MADHYA PRADESH,1928,68.5,12.6,875.7,150.1
EAST MADHYA PRADESH,1929,47.4,13.1,1121.4,65.6
EAST MADHYA PRADESH,1930,5.5,41.3,1109.5,47.6
EAST MADHYA PRADESH,1931,43.2,15.4,1113.1,170.5
EAST MADHYA PRADESH,1932,22.5,22.5,1080.3,25.6
EAST MADHYA PRADESH,1933,52.4,122.5,1120,73.5
EAST MADHYA PRADESH,1934,16,12.9,1391.4,53
EAST MADHYA PRADESH,1935,38.7,19.8,1205.9,15.5
EAST MADHYA PRADESH,1936,41.8,48.1,1287.3,126.9
EAST MADHYA PRADESH,1937,59.8,57,1176.5,104.7
EAST MADHYA PRADESH,1938,63.8,31.4,1184.4,94.3
EAST MADHYA PRADESH,1939,55.7,26.4,1257.2,7.9
EAST MADHYA PRADESH,1940,19.3,33.3,1077,63.2
EAST MADHYA PRADESH,1941,65.7,26.4,726.8,9.3
EAST MADHYA PRADESH,1942,120.6,16.1,1350.3,21.3
EAST MADHYA PRADESH,1943,117.4,39.3,1165.7,60.1
EAST MADHYA PRADESH,1944,97.9,99.7,1166.8,62.5
EAST MADHYA PRADESH,1945,43.2,36,1178.2,28.9
EAST MADHYA PRADESH,1946,23.2,22.4,1298.7,150
